chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,playername
100,100,158534,0,0,-5,5,0,2,0.5,0.0,0,Kyle,0.0,337,FALSE,,2019-08-25T18:00:16.782378Z,45,158534.jpg,1.7,Walker-Peters,0.6,FALSE,NA,a,17,6,5,93938,19,292121,68,0.0,1.1,Walker-Peters,241,0,0,0,4,0,0,0,0,0,0,0,44,54.4,42.5,18.0,11.6,Kyle Walker-Peters
100,100,78830,0,0,-1,1,1,4,3.0,2.5,0,Harry,2.5,338,FALSE,,2019-11-03T16:00:13.421411Z,109,78830.jpg,5.0,Kane,18.4,FALSE,NA,a,17,6,65,1204139,3863,1881239,2019,0.2,6.0,Kane,1164,7,1,1,20,0,0,0,1,0,0,9,216,314.6,153.9,441.0,90.9,Harry Kane
0,0,165990,0,0,0,0,0,4,0.0,0.0,0,Vincent,0.0,339,FALSE,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,165990.jpg,0.0,Janssen,0.1,FALSE,NA,u,17,6,0,2602,1,8283,8,0.0,0.0,Janssen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Vincent Janssen
0,0,37915,0,0,-2,2,0,1,0.0,0.0,0,Hugo,0.0,340,FALSE,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,37915.jpg,3.3,Lloris,3.7,FALSE,NA,i,17,6,23,217869,4,609399,490,0.0,4.3,Lloris,548,0,0,1,8,0,0,0,0,0,30,0,123,206.0,0.0,0.0,20.6,Hugo Lloris
NA,NA,102884,0,0,0,0,0,1,2.3,1.8,0,Paulo,1.8,341,FALSE,,NA,45,102884.jpg,2.9,Gazzaniga,3.9,FALSE,NA,a,17,6,23,298894,1443,57524,595,0.4,5.1,Gazzaniga,712,0,0,0,13,0,0,0,0,0,33,3,140,238.6,10.0,0.0,24.9,Paulo Gazzaniga
100,100,85971,0,0,3,-3,3,3,8.3,7.8,0,Heung-Min,7.8,342,FALSE,,2019-11-03T18:30:18.433263Z,98,85971.jpg,6.2,Son,15.4,FALSE,NA,a,17,6,74,1739239,17709,846950,772,0.8,7.6,Son,963,4,8,1,16,0,0,0,0,1,0,9,235,345.2,286.4,460.0,109.1,Heung-Min Son
100,100,80607,0,0,-4,4,0,3,0.7,0.2,0,Christian,0.2,343,FALSE,,2019-10-17T12:30:20.804778Z,86,80607.jpg,2.5,Eriksen,2.9,FALSE,NA,a,17,6,27,124587,91,396198,393,0.0,3.1,Eriksen,703,1,1,1,13,0,0,0,3,0,0,3,109,130.4,203.4,124.0,45.5,Christian Eriksen
100,100,108823,0,0,0,0,1,3,6.3,5.8,0,Bamidele,5.8,344,FALSE,,2019-08-04T16:30:15.610370Z,85,108823.jpg,6.0,Alli,4.8,FALSE,NA,a,17,6,42,334809,15566,61037,334,0.7,4.9,Alli,539,4,1,1,7,0,0,0,1,0,0,6,141,223.0,114.8,143.0,48.2,Bamidele Alli
NA,NA,95715,0,0,-5,5,0,3,2.7,2.2,0,Lucas,2.2,345,FALSE,,NA,70,95715.jpg,2.5,Rodrigues Moura da Silva,4.1,FALSE,NA,a,17,6,30,342781,700,793337,1140,0.3,4.3,Lucas Moura,499,2,1,0,6,0,0,0,0,0,0,0,94,146.6,91.5,242.0,47.7,Lucas Rodrigues Moura da Silva
0,0,62974,0,0,-3,3,1,3,0.0,0.0,0,Erik,0.0,346,FALSE,Hamstring injury - Unknown return date,2019-10-27T16:30:10.051580Z,57,62974.jpg,3.6,Lamela,1.3,FALSE,NA,i,17,6,32,477347,4,488043,334,0.0,5.6,Lamela,602,2,2,1,9,0,0,0,2,0,0,2,130,159.8,202.5,127.0,49.0,Erik Lamela
NA,NA,157668,0,0,-2,2,0,3,1.5,1.0,0,Harry,1.0,347,FALSE,,NA,53,157668.jpg,1.5,Winks,0.3,FALSE,NA,a,17,6,20,14701,31,23524,68,0.2,3.8,Winks,857,0,0,1,16,0,0,0,3,0,0,0,144,160.8,152.4,34.0,34.7,Harry Winks
100,100,54756,0,0,-2,2,0,3,0.5,0.0,0,Victor,0.0,348,FALSE,,2019-07-31T00:00:11.516279Z,48,54756.jpg,0.5,Wanyama,0.1,FALSE,NA,a,17,6,1,4087,11,6371,14,0.0,0.2,Wanyama,24,0,0,0,2,0,0,0,1,0,0,0,5,1.2,0.9,0.0,0.2,Victor Wanyama
NA,NA,45268,0,0,-1,1,0,3,3.0,2.5,0,Moussa,2.5,349,FALSE,,NA,49,45268.jpg,2.4,Sissoko,1.8,FALSE,NA,a,17,6,34,159293,417,189196,238,0.5,6.9,Sissoko,1154,1,1,2,18,0,0,0,3,0,0,0,187,154.2,145.0,123.0,42.2,Moussa Sissoko
100,100,93264,0,0,-1,1,0,3,1.7,1.2,0,Eric,1.2,350,FALSE,,2019-08-30T12:30:13.952408Z,49,93264.jpg,1.4,Dier,0.2,FALSE,NA,a,17,6,7,8652,34,13308,33,0.2,1.4,Dier,372,0,0,0,8,0,0,0,2,0,0,0,40,66.8,41.3,29.0,13.8,Eric Dier
0,0,168764,0,0,0,0,0,3,0.0,0.0,0,Luke,0.0,351,FALSE,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,168764.jpg,0.0,Amos,0.0,FALSE,NA,n,17,6,0,648,0,953,0,0.0,0.0,Amos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Luke Amos
NA,NA,209042,0,0,-1,1,0,3,0.5,0.0,0,Oliver,0.0,352,FALSE,,NA,44,209042.jpg,1.0,Skipp,0.5,FALSE,NA,a,17,6,2,22422,19,30402,78,0.0,0.5,Skipp,2,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0.2,0.0,0.5,Oliver Skipp
100,100,231372,0,0,-2,2,0,3,1.3,0.8,0,Tanguy,0.8,442,FALSE,,2019-11-21T14:30:19.946482Z,58,231372.jpg,2.8,Ndombele,2.9,FALSE,NA,a,17,6,31,578254,96,778353,419,0.1,5.3,Ndombele,647,2,1,1,10,0,0,0,2,0,0,2,141,200.8,124.6,101.0,42.7,Tanguy Ndombele
NA,NA,447235,0,0,-1,1,0,4,0.5,0.0,0,Troy,0.0,509,FALSE,,NA,44,447235.jpg,0.0,Parrott,0.9,FALSE,NA,a,17,6,0,67492,75,75653,127,0.0,0.0,Parrott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Troy Parrott
100,100,200826,0,0,-2,2,0,3,1.3,0.8,0,Giovani,0.8,523,FALSE,,2019-09-08T18:00:18.298488Z,73,200826.jpg,1.1,Lo Celso,0.2,FALSE,NA,a,17,6,8,10443,12,40307,24,0.1,1.1,Lo Celso,155,0,0,0,3,0,0,0,0,0,0,0,31,26.4,58.1,16.0,10.1,Giovani Lo Celso
100,100,184349,0,0,-1,1,0,3,0.5,0.0,0,Ryan,0.0,524,FALSE,,2019-08-09T13:00:15.120843Z,54,184349.jpg,1.0,Sessegnon,0.1,FALSE,NA,a,17,6,1,1686,6,16764,7,0.0,0.2,Sessegnon,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,Ryan Sessegnon
0,0,168566,0,0,0,0,0,3,0.0,0.0,0,Georges-Kévin,0.0,527,FALSE,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,168566.jpg,1.0,Nkoudou,0.0,FALSE,NA,u,17,6,1,1626,2,2358,3,0.0,0.2,Nkoudou,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,18.0,1.8,Georges-Kévin Nkoudou
NA,NA,175941,0,0,0,0,0,1,0.5,0.0,0,Alfie,0.0,543,FALSE,,NA,40,175941.jpg,0.0,Whiteman,0.4,FALSE,NA,a,17,6,0,28421,100,8722,67,0.0,0.0,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Alfie Whiteman
0,0,39215,-1,1,-2,2,0,1,0.0,0.0,0,Michel,0.0,555,FALSE,Calf injury - Unknown return date,2019-11-21T14:30:20.107084Z,43,39215.jpg,0.0,Vorm,0.0,FALSE,NA,i,17,6,0,2439,0,1961,8,0.0,0.0,Vorm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Michel Vorm
NA,NA,214572,0,0,0,0,0,1,0.5,0.0,0,Brandon,0.0,558,FALSE,,NA,40,214572.jpg,0.0,Austin,0.1,FALSE,NA,a,17,6,0,6308,53,1762,27,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Brandon Austin
100,100,40868,0,0,-3,3,0,2,2.0,1.5,0,José,2.0,353,FALSE,,2019-10-19T19:30:16.098187Z,47,40868.jpg,1.4,Holebas,1.0,FALSE,NA,a,18,57,15,16932,21,213467,77,0.4,3.2,Holebas,974,0,0,2,25,0,0,0,5,0,0,0,135,159.8,207.8,62.0,42.8,José Holebas
0,0,85624,0,0,-2,2,0,2,0.0,0.0,0,Christian,0.8,354,FALSE,Hamstring injury - Expected back 07 Dec,2019-11-28T17:30:21.062157Z,43,85624.jpg,3.0,Kabasele,0.2,FALSE,NA,i,18,57,21,7087,0,13212,55,0.2,4.9,Kabasele,604,0,0,3,6,0,0,0,1,1,0,1,111,147.0,2.3,10.0,16.0,Christian Kabasele
NA,NA,155651,0,0,-2,2,0,2,0.2,-0.3,0,Adam,0.2,355,FALSE,,NA,43,155651.jpg,1.6,Masina,0.1,FALSE,NA,a,18,57,8,886,4,3299,4,0.0,1.9,Masina,299,0,0,1,7,0,0,0,1,0,0,0,39,52.4,34.4,7.0,9.5,Adam Masina
NA,NA,20145,0,0,-3,3,0,2,0.8,0.3,0,Adrian,0.8,356,FALSE,,NA,42,20145.jpg,0.4,Mariappa,0.1,FALSE,NA,a,18,57,2,2577,21,10817,15,0.2,0.5,Mariappa,360,0,0,0,14,0,0,0,1,0,0,0,51,57.8,1.3,24.0,8.3,Adrian Mariappa
75,75,54484,0,0,-3,3,0,2,0.6,0.2,0,Francisco,0.8,357,FALSE,Knock - 75% chance of playing,2019-11-30T20:30:19.965038Z,42,54484.jpg,0.7,Femenía Far,0.3,FALSE,NA,d,18,57,7,14964,10,48403,65,0.2,1.7,Kiko Femenía,745,0,0,0,23,0,0,0,3,0,0,0,100,122.0,152.2,31.0,30.7,Francisco Femenía Far
100,100,41338,0,0,-1,1,0,2,2.0,1.5,0,Craig,2.0,358,FALSE,,2019-11-02T20:30:20.157564Z,44,41338.jpg,2.5,Cathcart,1.3,FALSE,NA,a,18,57,30,18438,45,193254,123,0.5,6.8,Cathcart,1009,0,0,3,17,0,0,0,1,0,0,1,179,192.4,9.4,24.0,22.7,Craig Cathcart
0,0,52940,0,0,-2,2,1,2,0.0,0.0,0,Daryl,1.8,359,FALSE,Knee injury - Unknown return date,2019-11-23T17:00:22.899461Z,43,52940.jpg,4.5,Janmaat,1.7,FALSE,NA,i,18,57,36,168932,10,100568,1759,0.4,8.4,Janmaat,606,0,1,4,5,1,0,0,1,0,0,7,148,116.0,108.4,46.0,27.1,Daryl Janmaat
0,0,220166,0,0,-1,1,0,2,0.0,0.0,0,Marc,0.0,360,FALSE,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,220166.jpg,0.0,Navarro,0.4,FALSE,NA,n,18,57,0,35870,44,20245,126,0.0,0.0,Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Marc Navarro
0,0,41945,0,0,0,0,0,2,0.0,0.0,0,Sebastian,0.0,361,FALSE,Knee injury - Unknown return date,2019-11-21T17:30:19.779527Z,40,41945.jpg,1.0,Prödl,1.4,FALSE,NA,i,18,57,1,48322,6,78968,290,0.0,0.2,Prödl,56,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.1,8.0,1.0,Sebastian Prödl
100,100,41725,0,0,-3,3,0,4,0.2,-0.3,0,Troy,0.2,362,FALSE,,2019-08-22T16:30:07.834073Z,62,41725.jpg,1.7,Deeney,0.5,FALSE,NA,a,18,57,5,19233,36,174222,49,0.0,0.8,Deeney,214,0,0,0,6,0,0,0,0,0,0,0,14,17.0,27.6,48.0,9.3,Troy Deeney
100,100,94924,0,0,-4,4,1,4,4.0,3.5,0,Gerard,4.0,363,FALSE,,2019-08-04T11:30:17.304977Z,61,94924.jpg,3.0,Deulofeu,2.6,FALSE,NA,a,18,57,42,207831,388,409152,1083,0.7,6.9,Deulofeu,937,2,2,3,21,0,0,0,2,0,0,6,153,225.0,306.2,439.0,96.8,Gerard Deulofeu
NA,NA,73426,-1,1,-4,4,0,4,1.5,1.0,0,Andre,1.5,364,FALSE,,NA,56,73426.jpg,2.0,Gray,0.4,FALSE,NA,a,18,57,26,36451,40,66160,60,0.3,4.6,Gray,655,2,0,0,14,0,0,0,1,0,0,2,87,96.8,113.1,236.0,43.7,Andre Gray
100,100,173514,0,0,-2,2,0,4,0.0,-0.5,0,Isaac,0.0,365,FALSE,,2019-09-19T17:00:11.798096Z,48,173514.jpg,1.0,Success Ajayi,0.4,FALSE,NA,a,18,57,2,17103,20,50881,43,0.0,0.4,Success,34,0,0,0,1,0,0,0,0,0,0,0,5,5.2,12.3,17.0,3.5,Isaac Success Ajayi
NA,NA,9089,0,0,-2,2,1,1,3.0,2.5,0,Ben,3.0,366,FALSE,,NA,48,9089.jpg,3.5,Foster,2.1,FALSE,NA,a,18,57,49,75757,102,127568,313,0.6,10.2,Foster,1260,0,0,3,28,0,0,0,0,0,46,10,250,342.8,10.1,17.0,37.1,Ben Foster
NA,NA,206882,0,0,-1,1,0,1,0.0,-0.5,0,Pontus,0.0,367,FALSE,,NA,44,206882.jpg,0.0,Dahlberg,0.1,FALSE,NA,a,18,57,0,1067,2,4909,6,0.0,0.0,Dahlberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Pontus Dahlberg
100,100,121599,0,0,-3,3,0,3,1.8,1.3,0,Abdoulaye,1.8,368,FALSE,,2019-08-22T16:30:07.847959Z,57,121599.jpg,2.4,Doucouré,1.0,FALSE,NA,a,18,57,34,30454,24,174903,198,0.3,6.0,Doucouré,1240,1,0,3,28,1,0,0,2,0,0,2,185,209.0,233.9,262.0,70.6,Abdoulaye Doucouré
100,100,61566,0,0,-4,4,0,3,0.2,-0.3,0,Roberto,0.2,369,FALSE,,2019-11-08T22:00:16.287982Z,56,61566.jpg,2.0,Pereyra,0.7,FALSE,NA,a,18,57,22,22218,17,230928,56,0.0,3.9,Pereyra,737,1,0,3,10,0,0,0,3,0,0,0,70,101.2,163.5,178.0,44.3,Roberto Pereyra
NA,NA,108413,0,0,0,0,0,3,1.8,1.3,0,Will,1.8,370,FALSE,,NA,55,108413.jpg,2.8,Hughes,0.4,FALSE,NA,a,18,57,33,61595,22,58631,83,0.3,6.0,Hughes,757,1,1,3,18,0,0,0,2,0,0,3,102,141.8,126.0,109.0,37.6,Will Hughes
0,0,43250,0,0,-1,1,0,3,0.0,0.0,0,Tom,0.0,371,FALSE,Heel Injury - Unknown return date,2019-10-26T16:30:19.666204Z,49,43250.jpg,2.7,Cleverley,0.1,FALSE,NA,i,18,57,24,21050,0,23334,57,0.0,4.9,Cleverley,645,1,0,1,17,0,0,0,0,0,0,2,120,121.4,178.8,174.0,47.5,Tom Cleverley
0,0,157775,0,0,-2,2,0,3,0.0,0.0,0,Ken,0.0,372,FALSE,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,157775.jpg,0.0,Sema,0.0,FALSE,NA,n,18,57,0,409,3,2737,3,0.0,0.0,Sema,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Ken Sema
100,100,38439,0,0,-2,2,0,3,2.8,2.3,0,Etienne,2.8,373,FALSE,,2019-10-06T10:30:12.338497Z,48,38439.jpg,2.3,Capoue,0.3,FALSE,NA,a,18,57,21,12879,27,56162,31,0.6,4.4,Capoue,802,0,1,1,24,0,0,0,2,0,0,1,132,126.0,85.1,41.0,25.3,Etienne Capoue
100,100,89085,0,0,-1,1,0,3,0.2,-0.3,0,Nathaniel,0.2,374,FALSE,,2019-08-08T17:00:14.660487Z,44,89085.jpg,1.4,Chalobah,0.2,FALSE,NA,a,18,57,7,11260,24,15046,46,0.0,1.6,Chalobah,247,0,0,0,5,0,0,0,0,0,0,0,35,42.8,26.2,16.0,8.5,Nathaniel Chalobah
100,100,216058,0,0,-1,1,0,3,0.0,-0.5,0,Domingos,0.0,375,FALSE,,2019-10-29T22:00:19.938793Z,44,216058.jpg,1.0,Quina,0.1,FALSE,NA,a,18,57,1,5712,6,8371,10,0.0,0.2,Quina,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.2,0.0,0.0,Domingos Quina
0,0,60232,0,0,-2,2,0,2,0.0,0.0,0,Craig,1.8,439,FALSE,Head injury - Unknown return date,2019-11-23T17:00:23.140909Z,48,60232.jpg,1.5,Dawson,0.2,FALSE,NA,i,18,57,20,5918,0,16061,63,0.4,4.2,Dawson,1068,0,0,2,23,0,0,0,3,0,0,0,158,243.4,13.7,149.0,40.6,Craig Dawson
0,0,50175,0,0,-2,2,0,4,0.0,0.0,0,Danny,0.0,512,FALSE,Hamstring injury - Unknown return date,2019-10-19T16:00:16.571131Z,58,50175.jpg,1.4,Welbeck,0.1,FALSE,NA,i,18,57,7,10532,3,18079,10,0.0,1.2,Welbeck,208,0,0,1,2,0,0,0,0,0,0,0,13,23.6,27.6,72.0,12.2,Danny Welbeck
NA,NA,18656,0,0,-1,1,0,1,0.0,-0.5,0,Heurelho da Silva,0.0,513,FALSE,,NA,44,18656.jpg,0.0,Gomes,0.2,FALSE,NA,a,18,57,0,3677,7,7443,11,0.0,0.0,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Heurelho da Silva Gomes
100,100,232185,0,0,-3,3,0,3,2.0,1.5,0,Ismaïla,2.0,525,FALSE,,2019-11-14T10:00:15.682126Z,62,232185.jpg,2.0,Sarr,0.1,FALSE,NA,a,18,57,14,6304,16,25795,14,0.3,2.3,Sarr,279,1,0,0,8,0,0,0,0,0,0,0,34,47.2,34.1,100.0,18.1,Ismaïla Sarr
NA,NA,96767,0,0,0,0,0,2,0.2,-0.3,0,Dimitri,0.2,542,FALSE,,NA,40,96767.jpg,0.3,Foulquier,0.2,FALSE,NA,a,18,57,1,14924,50,7633,52,0.0,0.2,Foulquier,57,0,0,0,6,0,0,0,0,0,0,0,12,8.0,1.0,0.0,1.0,Dimitri Foulquier
NA,NA,175353,0,0,0,0,0,3,0.0,-0.5,0,Ayotomiwa,0.0,563,FALSE,,NA,45,175353.jpg,0.0,Dele-Bashiru,0.0,FALSE,NA,a,18,57,0,122,2,51,5,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Ayotomiwa Dele-Bashiru
100,100,55459,0,0,-3,3,2,2,3.5,4.0,0,Aaron,4.0,376,FALSE,,2019-10-19T13:30:13.690920Z,47,55459.jpg,4.6,Cresswell,1.5,FALSE,NA,a,19,21,41,191672,1261,131493,178,0.9,8.7,Cresswell,803,3,0,2,18,0,0,0,2,0,0,5,149,216.8,63.0,129.0,40.9,Aaron Cresswell
NA,NA,40669,0,0,0,0,0,2,2.7,3.2,0,Angelo,3.2,377,FALSE,,NA,45,40669.jpg,3.6,Ogbonna,0.4,FALSE,NA,a,19,21,36,24873,109,23657,49,0.7,8.0,Ogbonna,900,1,0,4,11,0,0,0,2,0,0,0,182,255.0,14.3,83.0,35.1,Angelo Ogbonna
100,100,105717,0,0,-1,1,1,2,-0.3,0.2,0,Arthur,0.2,378,FALSE,,2019-09-16T21:30:11.964684Z,44,105717.jpg,3.3,Masuaku,0.6,FALSE,NA,a,19,21,20,87877,9,85357,128,0.0,4.5,Masuaku,433,0,1,2,4,0,0,0,1,1,0,3,111,124.8,78.6,14.0,21.8,Arthur Masuaku
NA,NA,20658,0,0,-2,2,0,2,-0.5,0.0,0,Pablo,0.0,379,FALSE,,NA,43,20658.jpg,1.2,Zabaleta,0.5,FALSE,NA,a,19,21,6,10933,15,33754,60,0.0,1.4,Zabaleta,198,0,0,0,5,0,0,0,0,0,0,0,38,34.0,18.3,8.0,6.1,Pablo Zabaleta
100,100,81012,0,0,0,0,0,2,1.0,1.5,0,Ryan,1.5,380,FALSE,,2019-09-22T15:00:11.366711Z,45,81012.jpg,2.7,Fredericks,0.8,FALSE,NA,a,19,21,35,107815,32,80363,177,0.3,7.8,Fredericks,1087,0,1,4,19,0,0,0,4,0,0,2,194,219.0,164.2,48.0,43.2,Ryan Fredericks
100,100,219924,0,0,0,0,0,2,-0.3,0.2,0,Issa,0.2,381,FALSE,,2019-11-23T14:30:26.684183Z,45,219924.jpg,2.1,Diop,3.0,FALSE,NA,a,19,21,27,230004,26,288929,613,0.0,6.0,Diop,1143,0,0,3,23,0,0,0,5,0,0,2,172,182.2,18.8,91.0,29.2,Issa Diop
NA,NA,166640,0,0,-2,2,0,2,1.5,2.0,0,Fabián,2.0,382,FALSE,,NA,43,166640.jpg,2.7,Balbuena,0.3,FALSE,NA,a,19,21,16,8141,48,21289,24,0.5,3.7,Balbuena,451,1,0,1,12,0,0,0,2,0,0,1,78,100.4,13.5,106.0,22.0,Fabián Balbuena
100,100,48717,0,0,-1,1,0,2,-0.5,0.0,0,Winston,0.0,383,FALSE,,2019-08-22T14:30:12.592809Z,39,48717.jpg,0.0,Reid,4.2,FALSE,NA,a,19,21,0,179792,1011,234224,555,0.0,0.0,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Winston Reid
NA,NA,222018,0,0,0,0,0,2,-0.5,0.0,0,Ben,0.0,384,FALSE,,NA,40,222018.jpg,0.0,Johnson,1.4,FALSE,NA,a,19,21,0,55718,34,63795,160,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Ben Johnson
0,0,41464,0,0,0,0,0,4,0.0,0.0,0,Marko,0.0,385,FALSE,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,41464.jpg,0.0,Arnautovic,0.1,FALSE,NA,u,19,21,0,871,1,7115,4,0.0,0.0,Arnautovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Marko Arnautovic
0,0,43020,0,0,0,0,1,4,0.0,0.0,0,Javier,0.0,386,FALSE,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,43020.jpg,4.5,Hernández Balcázar,0.4,FALSE,NA,u,19,21,9,86814,2,140298,22,0.0,1.5,Chicharito,106,1,0,0,4,0,0,0,0,0,0,2,27,35.6,2.2,39.0,7.7,Javier Hernández Balcázar
0,0,209925,0,0,-1,1,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,387,FALSE,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,44,209925.jpg,0.0,Costa Silva,1.0,FALSE,NA,i,19,21,0,58943,8,136900,167,0.0,0.0,Xande Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Alexandre Nascimento Costa Silva
0,0,37096,0,0,-1,1,2,1,0.0,0.0,0,Lukasz,0.0,388,FALSE,Hip injury - Expected back 01 Jan,2019-09-28T16:00:17.571284Z,49,37096.jpg,4.6,Fabianski,2.2,FALSE,NA,i,19,21,32,231702,0,428468,356,0.0,6.5,Fabianski,573,0,0,3,8,0,0,0,0,0,20,4,135,145.8,0.0,0.0,14.5,Lukasz Fabianski
75,75,57531,0,0,-1,1,0,3,1.3,1.7,0,Michail,2.2,389,FALSE,Muscle injury - 75% chance of playing,2019-11-30T18:30:12.675900Z,69,57531.jpg,3.0,Antonio,0.7,FALSE,NA,d,19,21,15,8039,44,63693,46,0.3,2.2,Antonio,245,1,1,1,3,0,0,0,0,0,0,0,29,71.4,45.7,210.0,32.8,Michail Antonio
100,100,101537,0,0,-3,3,0,3,0.7,1.2,0,Felipe Anderson,1.2,390,FALSE,,2019-08-10T16:30:08.726727Z,67,101537.jpg,2.8,Pereira Gomes,3.2,FALSE,NA,a,19,21,36,135435,46,470777,420,0.2,5.4,Felipe Anderson,916,0,3,5,16,0,0,0,1,0,0,0,173,232.4,268.0,283.0,78.4,Felipe Anderson Pereira Gomes
0,0,86934,0,0,-3,3,0,3,0.0,0.0,0,Manuel,0.2,391,FALSE,Shoulder injury - Unknown return date,2019-11-09T17:30:13.315891Z,62,86934.jpg,2.9,Lanzini,0.8,FALSE,NA,i,19,21,32,253705,0,294961,228,0.0,5.2,Lanzini,730,0,3,2,12,0,0,0,0,0,0,3,160,150.0,305.8,137.0,59.2,Manuel Lanzini
NA,NA,56377,0,0,-3,3,1,3,0.3,0.8,0,Andriy,0.8,392,FALSE,,NA,57,56377.jpg,3.6,Yarmolenko,2.5,FALSE,NA,a,19,21,47,591797,112,455883,1897,0.1,8.2,Yarmolenko,777,3,1,3,13,0,0,0,2,0,0,8,153,187.6,206.7,226.0,62.0,Andriy Yarmolenko
100,100,18987,0,0,-3,3,0,3,1.7,2.2,0,Robert,2.2,393,FALSE,,2019-10-13T21:00:19.623632Z,52,18987.jpg,3.4,Snodgrass,0.4,FALSE,NA,a,19,21,31,30102,42,23258,150,0.4,6.0,Snodgrass,589,2,1,1,14,0,0,0,2,0,0,4,116,167.0,271.3,122.0,56.1,Robert Snodgrass
50,0,54102,0,0,-3,3,0,3,0.0,0.0,0,Jack,0.0,394,FALSE,Abdominal injury - 50% chance of playing,2019-11-22T23:30:19.447828Z,47,54102.jpg,1.0,Wilshere,0.2,FALSE,NA,d,19,21,6,8461,2,31730,36,0.0,1.3,Wilshere,174,0,0,0,4,0,0,0,0,0,0,0,14,5.0,6.5,4.0,1.4,Jack Wilshere
NA,NA,204480,0,0,-2,2,0,3,1.3,1.8,0,Declan,1.8,395,FALSE,,NA,48,204480.jpg,2.1,Rice,1.5,FALSE,NA,a,19,21,30,50222,86,127632,219,0.4,6.2,Rice,1260,0,0,4,23,0,0,0,2,0,0,0,202,211.0,77.3,41.0,32.8,Declan Rice
100,100,18073,0,0,0,0,1,3,1.7,2.2,0,Mark,2.2,396,FALSE,,2019-11-09T17:30:13.338128Z,50,18073.jpg,3.1,Noble,0.6,FALSE,NA,a,19,21,37,85901,32,77385,130,0.4,7.4,Noble,912,1,2,4,13,0,0,0,2,0,0,2,144,137.4,113.4,80.0,33.1,Mark Noble
NA,NA,42824,0,0,-1,1,0,3,-0.3,0.2,0,Carlos,0.2,397,FALSE,,NA,44,42824.jpg,1.0,Sánchez,0.3,FALSE,NA,a,19,21,4,17237,13,24183,46,0.0,0.9,Carlos Sánchez,40,0,0,0,0,0,0,0,0,0,0,0,11,1.2,1.9,0.0,0.2,Carlos Sánchez
